dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
517,7.748,995.36,3722783779.15,10.86,347.8,-3.33,JSON_Data,1,3703394306.38,7.56,port_timestamp,ok,89.728,3.4824,7.442,2.8,metbk_a_dcl_instrument
518,7.771,995.22,3722783779.15,10.26,349.1,-6.73,JSON_Data,1,3703394370.67,7.53,port_timestamp,ok,89.617,3.4823,7.44,2.8,metbk_a_dcl_instrument
519,7.763,995.5,3722783779.15,9.81,348.9,-4.77,JSON_Data,1,3703394434.96,7.54,port_timestamp,ok,89.943,3.4823,7.441,2.7,metbk_a_dcl_instrument
520,7.763,995.64,3722783779.15,8.43,348.6,-4.67,JSON_Data,1,3703394469.82,7.58,port_timestamp,ok,90.188,3.4821,7.442,2.8,metbk_a_dcl_instrument
521,7.748,995.5,3722783779.15,9.09,348.8,-4.37,JSON_Data,1,3703394530.33,7.61,port_timestamp,ok,90.203,3.482,7.443,2.7,metbk_a_dcl_instrument
522,7.726,995.57,3722783779.15,7.9,348.6,-4.85,JSON_Data,1,3703394594.58,7.53,port_timestamp,ok,90.121,3.482,7.441,2.8,metbk_a_dcl_instrument
523,7.756,994.95,3722783779.15,10.82,347.0,-4.12,JSON_Data,1,3703394658.88,7.53,port_timestamp,ok,89.84,3.482,7.442,3.0,metbk_a_dcl_instrument
524,7.778,995.22,3722783779.15,9.82,344.1,-5.23,JSON_Data,1,3703394723.9,7.53,port_timestamp,ok,89.699,3.4821,7.456,3.0,metbk_a_dcl_instrument
525,7.771,995.5,3722783779.15,9.39,331.8,-4.76,JSON_Data,1,3703394788.21,7.53,port_timestamp,ok,89.647,3.4821,7.448,3.0,metbk_a_dcl_instrument
526,7.793,995.43,3722783779.15,9.59,316.9,-6.16,JSON_Data,1,3703394852.61,0.0,port_timestamp,ok,89.469,3.4821,7.496,3.1,metbk_a_dcl_instrument
527,7.816,995.29,3722783779.15,9.47,321.0,-5.82,JSON_Data,1,3703394916.86,7.56,port_timestamp,ok,89.298,3.4821,7.441,3.1,metbk_a_dcl_instrument
528,7.816,995.71,3722783779.15,9.06,319.1,-6.09,JSON_Data,1,3703394950.78,7.55,port_timestamp,ok,88.949,3.4821,7.441,3.0,metbk_a_dcl_instrument
529,7.824,995.5,3722783779.15,9.81,319.1,-4.25,JSON_Data,1,3703395015.08,7.52,port_timestamp,ok,88.667,3.4822,7.442,3.0,metbk_a_dcl_instrument
530,7.846,995.43,3722783779.15,10.88,319.1,-4.2,JSON_Data,1,3703395079.48,7.54,port_timestamp,ok,88.392,3.4821,7.441,3.0,metbk_a_dcl_instrument
531,7.854,995.71,3722783779.15,9.61,330.1,-5.0,JSON_Data,1,3703395143.71,7.53,port_timestamp,ok,88.155,3.4821,7.442,3.1,metbk_a_dcl_instrument
532,7.891,995.64,3722783779.15,10.82,334.1,-6.01,JSON_Data,1,3703395207.94,7.52,port_timestamp,ok,87.917,3.4821,7.441,3.2,metbk_a_dcl_instrument
533,7.906,995.57,3722783779.15,9.53,321.1,-4.72,JSON_Data,1,3703395272.36,7.54,port_timestamp,ok,87.954,3.4821,7.443,3.0,metbk_a_dcl_instrument
534,7.906,995.91,3722783779.15,9.95,315.1,-5.23,JSON_Data,1,3703395337.24,7.55,port_timestamp,ok,88.006,3.4822,7.442,3.1,metbk_a_dcl_instrument
535,7.914,995.5,3722783779.15,9.06,317.5,-4.87,JSON_Data,1,3703395369.78,7.55,port_timestamp,ok,88.043,3.4821,7.442,3.2,metbk_a_dcl_instrument
536,7.914,995.29,3722783779.15,9.72,325.1,-5.0,JSON_Data,1,3703395434.2,7.53,port_timestamp,ok,87.931,3.4821,7.443,2.9,metbk_a_dcl_instrument
537,7.929,995.43,3722783779.15,8.32,320.7,-5.47,JSON_Data,1,3703395498.43,7.51,port_timestamp,ok,88.028,3.4821,7.441,3.1,metbk_a_dcl_instrument
538,7.921,995.02,3722783779.15,9.39,326.1,-4.88,JSON_Data,1,3703395562.91,7.55,port_timestamp,ok,87.909,3.482,7.441,3.1,metbk_a_dcl_instrument
539,7.921,995.36,3722783779.15,10.04,321.9,-4.76,JSON_Data,1,3703395627.54,7.54,port_timestamp,ok,87.85,3.4821,7.446,3.1,metbk_a_dcl_instrument
540,7.936,995.64,3722783779.15,9.75,316.4,-4.61,JSON_Data,1,3703395691.91,7.61,port_timestamp,ok,87.976,3.4821,7.445,3.1,metbk_a_dcl_instrument
541,7.944,995.09,3722783779.15,9.98,315.2,-4.84,JSON_Data,1,3703395756.69,7.66,port_timestamp,ok,87.798,3.482,7.406,3.0,metbk_a_dcl_instrument
542,7.967,995.16,3722783779.15,10.12,327.2,-5.98,JSON_Data,1,3703395789.79,7.6,port_timestamp,ok,87.664,3.482,7.438,3.0,metbk_a_dcl_instrument
543,7.936,995.5,3722783779.15,9.19,338.9,-5.5,JSON_Data,1,3703395854.27,7.59,port_timestamp,ok,87.656,3.4821,7.44,3.1,metbk_a_dcl_instrument
544,7.944,995.78,3722783779.15,9.78,342.5,-5.58,JSON_Data,1,3703395919.93,7.53,port_timestamp,ok,87.827,3.4822,7.441,3.1,metbk_a_dcl_instrument
545,7.944,995.5,3722783779.15,9.04,343.5,-4.58,JSON_Data,1,3703395984.25,7.52,port_timestamp,ok,88.08,3.4821,7.439,3.0,metbk_a_dcl_instrument
546,7.914,995.5,3722783779.15,9.24,342.9,-5.78,JSON_Data,1,3703396052.13,7.57,port_timestamp,ok,88.236,3.4824,7.44,3.2,metbk_a_dcl_instrument
547,7.914,995.36,3722783779.15,8.24,341.6,-5.18,JSON_Data,1,3703396112.37,7.53,port_timestamp,ok,88.266,3.4824,7.438,3.2,metbk_a_dcl_instrument
548,7.921,995.64,3722783779.15,9.53,341.6,-5.95,JSON_Data,1,3703396176.61,7.5,port_timestamp,ok,88.34,3.4824,7.44,3.2,metbk_a_dcl_instrument
549,7.906,995.43,3722783779.15,8.58,341.6,-4.27,JSON_Data,1,3703396209.77,7.55,port_timestamp,ok,88.467,3.4824,7.438,3.3,metbk_a_dcl_instrument
550,7.861,995.16,3722783779.15,8.24,341.6,-4.68,JSON_Data,1,3703396274.01,7.53,port_timestamp,ok,88.474,3.4823,7.439,3.1,metbk_a_dcl_instrument
551,7.861,995.29,3722783779.15,8.01,340.5,-5.04,JSON_Data,1,3703396338.42,7.57,port_timestamp,ok,88.541,3.4824,7.443,3.1,metbk_a_dcl_instrument
552,7.869,995.22,3722783779.15,9.43,340.1,-5.08,JSON_Data,1,3703396402.65,7.54,port_timestamp,ok,88.392,3.4824,7.439,3.1,metbk_a_dcl_instrument
553,7.869,995.57,3722783779.15,8.62,341.2,-5.1,JSON_Data,1,3703396466.88,7.53,port_timestamp,ok,88.452,3.4823,7.439,3.2,metbk_a_dcl_instrument
554,7.861,995.5,3722783779.15,8.44,341.1,-5.99,JSON_Data,1,3703396531.12,7.6,port_timestamp,ok,88.348,3.4823,7.45,3.1,metbk_a_dcl_instrument
555,7.869,995.16,3722783779.15,8.87,341.4,-4.86,JSON_Data,1,3703396595.37,7.53,port_timestamp,ok,88.236,3.4823,7.444,3.0,metbk_a_dcl_instrument
556,7.854,995.29,3722783779.15,8.78,341.8,-4.88,JSON_Data,1,3703396629.77,7.55,port_timestamp,ok,88.177,3.4822,7.4,3.1,metbk_a_dcl_instrument
557,7.831,995.5,3722783779.15,9.24,342.6,-4.31,JSON_Data,1,3703396694.65,7.55,port_timestamp,ok,88.073,3.4822,7.438,3.0,metbk_a_dcl_instrument
558,7.876,995.43,3722783779.15,8.75,341.7,-4.44,JSON_Data,1,3703396759.04,7.56,port_timestamp,ok,88.006,3.4823,7.44,3.0,metbk_a_dcl_instrument
559,7.869,995.22,3722783779.15,8.34,341.6,-4.26,JSON_Data,1,3703396823.33,7.55,port_timestamp,ok,88.058,3.4823,7.439,3.1,metbk_a_dcl_instrument
560,7.869,995.36,3722783779.15,9.09,339.7,-5.64,JSON_Data,1,3703396887.55,7.52,port_timestamp,ok,87.894,3.4824,7.439,3.1,metbk_a_dcl_instrument
561,7.876,995.29,3722783779.15,8.95,339.8,-5.59,JSON_Data,1,3703396951.94,7.53,port_timestamp,ok,87.857,3.4823,7.44,3.0,metbk_a_dcl_instrument
562,7.869,995.16,3722783779.15,9.48,339.4,-3.97,JSON_Data,1,3703397016.18,7.52,port_timestamp,ok,87.865,3.4823,7.439,3.1,metbk_a_dcl_instrument
563,7.869,995.16,3722783779.15,9.2,338.9,-4.28,JSON_Data,1,3703397049.77,7.5,port_timestamp,ok,88.006,3.4824,7.439,3.1,metbk_a_dcl_instrument
564,7.861,995.02,3722783779.15,8.01,339.8,-5.06,JSON_Data,1,3703397114.24,7.57,port_timestamp,ok,88.013,3.4823,7.445,2.9,metbk_a_dcl_instrument
565,7.861,995.22,3722783779.15,8.37,340.8,-4.34,JSON_Data,1,3703397178.6,7.58,port_timestamp,ok,88.065,3.4823,7.444,3.0,metbk_a_dcl_instrument
566,7.854,995.64,3722783779.15,8.61,341.0,-6.54,JSON_Data,1,3703397243.94,7.54,port_timestamp,ok,87.939,3.4823,7.446,2.9,metbk_a_dcl_instrument
567,7.861,995.16,3722783779.15,8.97,340.4,-5.39,JSON_Data,1,3703397309.11,7.52,port_timestamp,ok,87.894,3.4823,7.444,3.0,metbk_a_dcl_instrument
568,7.854,995.5,3722783779.15,8.06,340.4,-5.39,JSON_Data,1,3703397373.6,7.55,port_timestamp,ok,87.931,3.4824,7.442,2.9,metbk_a_dcl_instrument
569,7.854,995.29,3722783779.15,8.4,340.4,-5.45,JSON_Data,1,3703397438.04,7.51,port_timestamp,ok,87.991,3.4823,7.473,3.1,metbk_a_dcl_instrument
570,7.831,995.09,3722783779.15,8.42,340.4,-5.5,JSON_Data,1,3703397470.22,7.54,port_timestamp,ok,88.006,3.4823,7.47,3.0,metbk_a_dcl_instrument
571,7.846,995.02,3722783779.15,7.62,338.4,-5.72,JSON_Data,1,3703397535.55,7.57,port_timestamp,ok,87.991,3.4822,7.383,2.8,metbk_a_dcl_instrument
572,7.846,995.36,3722783779.15,7.72,338.6,-5.7,JSON_Data,1,3703397599.8,7.57,port_timestamp,ok,88.013,3.4822,7.438,3.0,metbk_a_dcl_instrument
573,7.846,995.36,3722783779.15,8.8,338.0,-4.69,JSON_Data,1,3703397664.43,7.54,port_timestamp,ok,88.05,3.4822,7.441,2.9,metbk_a_dcl_instrument
574,7.824,995.29,3722783779.15,7.85,337.4,-4.77,JSON_Data,1,3703397728.66,7.53,port_timestamp,ok,88.065,3.4822,7.441,3.0,metbk_a_dcl_instrument
575,7.808,995.09,3722783779.15,8.47,340.0,-5.82,JSON_Data,1,3703397793.12,7.54,port_timestamp,ok,87.879,3.4822,7.44,2.9,metbk_a_dcl_instrument
576,7.839,995.29,3722783779.15,9.2,338.5,-5.55,JSON_Data,1,3703397857.36,7.54,port_timestamp,ok,87.909,3.4822,7.443,2.9,metbk_a_dcl_instrument
577,7.824,995.16,3722783779.15,7.74,336.8,-5.37,JSON_Data,1,3703397889.76,7.55,port_timestamp,ok,87.961,3.4821,7.44,3.1,metbk_a_dcl_instrument
578,7.831,995.16,3722783779.15,9.15,336.7,-4.97,JSON_Data,1,3703397954.31,7.55,port_timestamp,ok,87.902,3.4821,7.441,2.7,metbk_a_dcl_instrument
579,7.839,995.16,3722783779.15,9.12,334.2,-4.63,JSON_Data,1,3703398018.54,7.55,port_timestamp,ok,88.006,3.4822,7.441,2.8,metbk_a_dcl_instrument
580,7.816,995.5,3722783779.15,7.18,332.2,-5.46,JSON_Data,1,3703398082.89,7.53,port_timestamp,ok,88.095,3.4821,7.44,2.9,metbk_a_dcl_instrument
581,7.816,994.95,3722783779.15,8.07,314.8,-5.04,JSON_Data,1,3703398147.12,7.54,port_timestamp,ok,88.05,3.4821,7.447,2.7,metbk_a_dcl_instrument
582,7.808,995.16,3722783779.16,9.48,298.2,-5.62,JSON_Data,1,3703398211.35,7.55,port_timestamp,ok,87.827,3.4822,7.441,2.6,metbk_a_dcl_instrument
583,7.831,995.22,3722783779.16,8.03,295.8,-5.3,JSON_Data,1,3703398275.72,7.5,port_timestamp,ok,87.798,3.4821,7.439,2.6,metbk_a_dcl_instrument
584,7.824,995.57,3722783779.16,7.88,289.3,-4.9,JSON_Data,1,3703398309.75,7.55,port_timestamp,ok,87.902,3.4821,7.456,2.2,metbk_a_dcl_instrument
585,7.816,995.22,3722783779.16,8.41,286.2,-4.17,JSON_Data,1,3703398374.06,7.53,port_timestamp,ok,87.902,3.4821,7.478,2.3,metbk_a_dcl_instrument
586,7.824,995.29,3722783779.16,8.54,285.9,-4.38,JSON_Data,1,3703398438.3,7.57,port_timestamp,ok,87.931,3.4821,7.385,2.1,metbk_a_dcl_instrument
587,7.824,995.43,3722783779.16,8.02,290.8,-4.09,JSON_Data,1,3703398502.53,7.54,port_timestamp,ok,87.954,3.4821,7.439,1.8,metbk_a_dcl_instrument
588,7.808,995.43,3722783779.16,8.04,290.8,-4.86,JSON_Data,1,3703398566.8,7.55,port_timestamp,ok,87.954,3.4821,7.439,2.0,metbk_a_dcl_instrument
589,7.824,994.53,3722783779.16,8.83,290.8,-5.8,JSON_Data,1,3703398631.07,7.52,port_timestamp,ok,87.768,3.482,7.439,2.1,metbk_a_dcl_instrument
590,7.824,995.02,3722783779.16,7.99,323.4,-6.12,JSON_Data,1,3703398695.3,7.54,port_timestamp,ok,87.671,3.4821,7.44,2.4,metbk_a_dcl_instrument
591,7.831,995.22,3722783779.16,8.73,318.2,-5.99,JSON_Data,1,3703398729.74,7.51,port_timestamp,ok,87.708,3.4821,7.458,2.5,metbk_a_dcl_instrument
592,7.831,994.95,3722783779.16,7.34,309.5,-5.37,JSON_Data,1,3703398790.32,7.53,port_timestamp,ok,87.835,3.482,7.441,2.6,metbk_a_dcl_instrument
593,7.839,995.29,3722783779.16,9.18,292.8,-5.22,JSON_Data,1,3703398854.56,7.55,port_timestamp,ok,87.507,3.4819,7.44,2.4,metbk_a_dcl_instrument
594,7.831,995.16,3722783779.16,9.11,292.5,-5.49,JSON_Data,1,3703398918.97,7.57,port_timestamp,ok,87.552,3.482,7.441,2.5,metbk_a_dcl_instrument
595,7.846,994.81,3722783779.16,7.03,303.2,-5.8,JSON_Data,1,3703398983.21,7.61,port_timestamp,ok,87.76,3.4819,7.441,2.3,metbk_a_dcl_instrument
596,7.839,995.16,3722783779.16,7.98,315.0,-5.26,JSON_Data,1,3703399047.44,7.55,port_timestamp,ok,87.798,3.482,7.354,2.2,metbk_a_dcl_instrument
597,7.839,995.22,3722783779.16,8.53,320.6,-5.76,JSON_Data,1,3703399112.29,7.57,port_timestamp,ok,87.835,3.4819,7.44,2.4,metbk_a_dcl_instrument
598,7.846,995.22,3722783779.16,8.69,315.7,-5.51,JSON_Data,1,3703399176.6,7.53,port_timestamp,ok,87.753,3.482,7.438,2.4,metbk_a_dcl_instrument
599,7.831,995.5,3722783779.16,7.25,306.5,-6.46,JSON_Data,1,3703399209.74,7.54,port_timestamp,ok,87.686,3.482,7.445,2.5,metbk_a_dcl_instrument
600,7.846,995.22,3722783779.16,8.03,298.6,-5.83,JSON_Data,1,3703399274.42,7.64,port_timestamp,ok,87.619,3.4819,7.441,2.4,metbk_a_dcl_instrument
601,7.861,995.09,3722783779.16,8.1,300.6,-5.48,JSON_Data,1,3703399403.17,7.59,port_timestamp,ok,87.627,3.482,7.44,2.2,metbk_a_dcl_instrument
602,7.839,994.88,3722783779.16,8.97,314.5,-5.41,JSON_Data,1,3703399467.41,7.6,port_timestamp,ok,87.574,3.4821,7.441,2.3,metbk_a_dcl_instrument
603,7.846,995.02,3722783779.16,9.49,312.2,-4.71,JSON_Data,1,3703399530.15,7.58,port_timestamp,ok,87.433,3.4819,7.439,2.4,metbk_a_dcl_instrument
604,7.861,995.02,3722783779.16,9.04,297.7,-6.21,JSON_Data,1,3703399595.21,7.53,port_timestamp,ok,87.254,3.4819,7.439,2.4,metbk_a_dcl_instrument
605,7.876,994.88,3722783779.16,8.46,290.6,-5.58,JSON_Data,1,3703399629.73,7.57,port_timestamp,ok,87.321,3.4816,7.436,2.4,metbk_a_dcl_instrument
606,7.861,995.02,3722783779.16,8.68,290.6,-6.26,JSON_Data,1,3703399694.28,7.53,port_timestamp,ok,87.396,3.4817,7.435,2.3,metbk_a_dcl_instrument
607,7.839,995.09,3722783779.16,7.8,290.6,-5.07,JSON_Data,1,3703399758.55,7.56,port_timestamp,ok,87.418,3.4818,7.436,2.2,metbk_a_dcl_instrument
608,7.861,994.88,3722783779.16,9.43,290.6,-5.33,JSON_Data,1,3703399822.89,7.59,port_timestamp,ok,87.359,3.4818,7.437,2.1,metbk_a_dcl_instrument
609,7.861,995.22,3722783779.16,8.73,286.4,-4.48,JSON_Data,1,3703399887.12,7.52,port_timestamp,ok,87.307,3.4818,7.437,2.1,metbk_a_dcl_instrument
610,7.861,994.81,3722783779.16,8.92,302.9,-6.73,JSON_Data,1,3703399951.35,7.54,port_timestamp,ok,87.15,3.4819,7.437,2.0,metbk_a_dcl_instrument
611,7.876,994.4,3722783779.16,9.49,315.7,-5.74,JSON_Data,1,3703400015.59,7.57,port_timestamp,ok,87.098,3.4816,7.434,2.1,metbk_a_dcl_instrument
612,7.876,994.95,3722783779.16,8.47,310.1,-5.6,JSON_Data,1,3703400049.73,7.52,port_timestamp,ok,87.202,3.4817,7.436,2.2,metbk_a_dcl_instrument
613,7.876,994.81,3722783779.16,9.08,304.2,-4.99,JSON_Data,1,3703400114.03,7.49,port_timestamp,ok,87.277,3.4816,7.401,2.3,metbk_a_dcl_instrument
614,7.876,995.22,3722783779.16,9.26,296.2,-5.09,JSON_Data,1,3703400179.89,7.54,port_timestamp,ok,87.217,3.4817,7.446,2.4,metbk_a_dcl_instrument
615,7.861,995.22,3722783779.16,8.51,283.5,-6.36,JSON_Data,1,3703400244.27,7.53,port_timestamp,ok,87.195,3.4818,7.441,2.5,metbk_a_dcl_instrument
616,7.876,994.74,3722783779.16,9.5,275.0,-5.18,JSON_Data,1,3703400372.77,7.54,port_timestamp,ok,87.105,3.4817,7.436,2.1,metbk_a_dcl_instrument
617,7.876,995.09,3722783779.16,7.93,274.9,-4.29,JSON_Data,1,3703400437.06,7.54,port_timestamp,ok,87.284,3.4816,7.435,2.0,metbk_a_dcl_instrument
618,7.846,995.09,3722783779.16,7.93,281.5,-5.21,JSON_Data,1,3703400469.73,7.53,port_timestamp,ok,87.433,3.4815,7.435,1.8,metbk_a_dcl_instrument
619,7.854,994.74,3722783779.16,9.29,286.5,-5.2,JSON_Data,1,3703400534.13,7.51,port_timestamp,ok,87.493,3.4817,7.436,1.9,metbk_a_dcl_instrument
620,7.846,995.43,3722783779.16,7.5,292.9,-5.83,JSON_Data,1,3703400598.38,7.54,port_timestamp,ok,87.493,3.4817,7.437,1.8,metbk_a_dcl_instrument
621,7.854,995.29,3722783779.16,10.2,294.4,-4.39,JSON_Data,1,3703400662.61,7.53,port_timestamp,ok,87.433,3.4818,7.438,2.0,metbk_a_dcl_instrument
622,7.861,995.22,3722783779.16,9.25,288.4,-5.18,JSON_Data,1,3703400727.07,7.54,port_timestamp,ok,87.321,3.4816,7.44,2.2,metbk_a_dcl_instrument
623,7.824,994.81,3722783779.16,9.01,284.6,-5.4,JSON_Data,1,3703400792.11,7.53,port_timestamp,ok,87.411,3.4816,7.44,2.1,metbk_a_dcl_instrument
624,7.854,995.02,3722783779.16,9.61,284.0,-6.48,JSON_Data,1,3703400856.34,7.53,port_timestamp,ok,87.396,3.4817,7.441,2.2,metbk_a_dcl_instrument
625,7.839,995.57,3722783779.16,8.37,284.0,-4.95,JSON_Data,1,3703400889.72,7.52,port_timestamp,ok,87.619,3.4818,7.443,2.0,metbk_a_dcl_instrument
626,7.824,994.88,3722783779.16,10.11,284.0,-3.55,JSON_Data,1,3703400955.42,7.53,port_timestamp,ok,87.47,3.4819,7.442,2.0,metbk_a_dcl_instrument
627,7.839,994.6,3722783779.16,10.89,284.0,-4.96,JSON_Data,1,3703401019.87,7.52,port_timestamp,ok,87.522,3.4819,7.446,2.1,metbk_a_dcl_instrument
628,7.839,995.02,3722783779.16,10.45,292.0,-5.74,JSON_Data,1,3703401084.1,7.54,port_timestamp,ok,87.656,3.4815,7.441,2.1,metbk_a_dcl_instrument
629,7.839,994.67,3722783779.16,9.82,280.0,-5.25,JSON_Data,1,3703401212.7,7.53,port_timestamp,ok,88.05,3.4815,7.435,2.1,metbk_a_dcl_instrument
630,7.816,995.16,3722783779.16,10.39,277.0,-5.75,JSON_Data,1,3703401277.01,7.53,port_timestamp,ok,88.147,3.4817,7.439,2.0,metbk_a_dcl_instrument
631,7.793,995.16,3722783779.16,10.46,275.1,-5.06,JSON_Data,1,3703401309.72,7.57,port_timestamp,ok,88.177,3.4817,7.438,1.9,metbk_a_dcl_instrument
632,7.771,994.95,3722783779.16,8.59,277.5,-5.49,JSON_Data,1,3703401374.88,7.55,port_timestamp,ok,88.504,3.4817,7.438,1.7,metbk_a_dcl_instrument
633,7.763,995.22,3722783779.16,9.76,279.1,-5.56,JSON_Data,1,3703401439.11,7.64,port_timestamp,ok,88.779,3.4821,7.438,1.7,metbk_a_dcl_instrument
634,7.756,995.09,3722783779.16,9.98,278.9,-4.81,JSON_Data,1,3703401504.68,7.52,port_timestamp,ok,89.009,3.482,7.438,1.8,metbk_a_dcl_instrument
635,7.711,995.16,3722783779.16,9.93,277.5,-3.42,JSON_Data,1,3703401569.03,7.52,port_timestamp,ok,89.283,3.4817,7.436,1.6,metbk_a_dcl_instrument
636,7.703,995.09,3722783779.16,9.8,276.1,-4.16,JSON_Data,1,3703401633.33,7.53,port_timestamp,ok,89.461,3.4816,7.435,1.7,metbk_a_dcl_instrument
637,7.688,994.47,3722783779.16,10.9,275.2,-3.52,JSON_Data,1,3703401697.9,7.52,port_timestamp,ok,89.536,3.4818,7.436,1.7,metbk_a_dcl_instrument
638,7.673,995.5,3722783779.16,9.12,274.2,-5.74,JSON_Data,1,3703401730.05,7.59,port_timestamp,ok,89.61,3.4817,7.436,1.8,metbk_a_dcl_instrument
639,7.673,994.6,3722783779.16,10.73,274.4,-4.79,JSON_Data,1,3703401794.44,7.52,port_timestamp,ok,89.521,3.4819,7.437,1.7,metbk_a_dcl_instrument
640,7.665,994.95,3722783779.16,10.71,275.1,-5.6,JSON_Data,1,3703401859.24,7.56,port_timestamp,ok,89.625,3.4816,7.435,1.8,metbk_a_dcl_instrument
641,7.673,995.22,3722783779.16,9.14,279.5,-6.22,JSON_Data,1,3703401923.51,7.54,port_timestamp,ok,89.617,3.4816,7.447,1.7,metbk_a_dcl_instrument
642,7.65,994.33,3722783779.16,10.59,306.1,-3.51,JSON_Data,1,3703401987.96,7.51,port_timestamp,ok,89.513,3.4817,7.379,1.7,metbk_a_dcl_instrument
643,7.658,995.02,3722783779.16,10.71,296.3,-5.05,JSON_Data,1,3703402052.73,7.52,port_timestamp,ok,89.41,3.4818,7.441,2.0,metbk_a_dcl_instrument
644,7.688,995.36,3722783779.16,8.24,296.3,-4.86,JSON_Data,1,3703402117.17,7.51,port_timestamp,ok,89.372,3.4817,7.435,2.1,metbk_a_dcl_instrument
645,7.665,994.81,3722783779.16,10.88,296.3,-3.8,JSON_Data,1,3703402150.62,7.55,port_timestamp,ok,89.328,3.4819,7.438,2.1,metbk_a_dcl_instrument
646,7.696,995.09,3722783779.16,10.08,304.1,-6.54,JSON_Data,1,3703402215.42,7.49,port_timestamp,ok,89.41,3.4819,7.437,2.2,metbk_a_dcl_instrument
647,7.681,994.67,3722783779.16,9.55,297.4,-3.45,JSON_Data,1,3703402279.67,7.52,port_timestamp,ok,89.358,3.4817,7.436,2.2,metbk_a_dcl_instrument
648,7.688,994.6,3722783779.16,10.62,302.7,-4.87,JSON_Data,1,3703402344.32,7.55,port_timestamp,ok,89.165,3.4818,7.438,2.2,metbk_a_dcl_instrument
649,7.696,994.88,3722783779.16,10.55,306.2,-4.58,JSON_Data,1,3703402408.6,7.57,port_timestamp,ok,89.187,3.4819,7.438,2.2,metbk_a_dcl_instrument
650,7.688,995.02,3722783779.16,10.05,324.1,-5.16,JSON_Data,1,3703402473.23,7.56,port_timestamp,ok,89.165,3.482,7.438,2.3,metbk_a_dcl_instrument
651,7.688,995.22,3722783779.16,8.34,326.7,-5.22,JSON_Data,1,3703402537.64,7.53,port_timestamp,ok,89.298,3.482,7.441,2.5,metbk_a_dcl_instrument
652,7.665,995.02,3722783779.16,8.91,326.0,-4.41,JSON_Data,1,3703402569.83,7.53,port_timestamp,ok,89.424,3.4819,7.439,2.5,metbk_a_dcl_instrument
653,7.65,995.43,3722783779.16,9.13,326.7,-4.24,JSON_Data,1,3703402634.07,7.6,port_timestamp,ok,89.417,3.4818,7.438,2.6,metbk_a_dcl_instrument
654,7.628,994.74,3722783779.16,10.73,325.9,-4.34,JSON_Data,1,3703402698.32,7.55,port_timestamp,ok,89.209,3.4821,7.439,2.6,metbk_a_dcl_instrument
655,7.598,994.74,3722783779.16,10.4,323.1,-6.28,JSON_Data,1,3703402762.71,7.52,port_timestamp,ok,88.935,3.482,7.439,2.5,metbk_a_dcl_instrument
656,7.605,994.88,3722783779.16,9.93,317.9,-4.9,JSON_Data,1,3703402827.21,7.55,port_timestamp,ok,88.905,3.4821,7.448,2.5,metbk_a_dcl_instrument
657,7.553,994.81,3722783779.16,9.92,311.8,-3.96,JSON_Data,1,3703402893.32,7.58,port_timestamp,ok,88.719,3.4819,7.438,2.3,metbk_a_dcl_instrument
658,7.545,994.88,3722783779.16,9.99,309.0,-4.69,JSON_Data,1,3703402958.32,7.6,port_timestamp,ok,88.4,3.482,7.437,2.5,metbk_a_dcl_instrument
659,7.553,994.4,3722783779.16,9.84,300.4,-4.99,JSON_Data,1,3703402990.48,7.6,port_timestamp,ok,88.192,3.4818,7.437,2.5,metbk_a_dcl_instrument
660,7.583,995.22,3722783779.16,8.79,292.9,-4.31,JSON_Data,1,3703403055.01,7.58,port_timestamp,ok,88.147,3.4819,7.438,2.3,metbk_a_dcl_instrument
661,7.568,994.53,3722783779.16,9.45,292.3,-3.67,JSON_Data,1,3703403119.44,7.54,port_timestamp,ok,88.11,3.4819,7.437,2.1,metbk_a_dcl_instrument
662,7.62,994.47,3722783779.16,10.98,297.5,-4.84,JSON_Data,1,3703403183.67,7.56,port_timestamp,ok,88.155,3.482,7.438,2.2,metbk_a_dcl_instrument
663,7.62,995.02,3722783779.16,10.37,297.5,-4.92,JSON_Data,1,3703403247.91,7.53,port_timestamp,ok,88.363,3.482,7.437,2.2,metbk_a_dcl_instrument
664,7.605,994.95,3722783779.16,9.55,297.5,-6.06,JSON_Data,1,3703403312.37,7.56,port_timestamp,ok,88.645,3.482,7.437,2.2,metbk_a_dcl_instrument
665,7.583,994.81,3722783779.16,10.4,297.5,-7.03,JSON_Data,1,3703403376.61,7.53,port_timestamp,ok,89.001,3.482,7.437,2.1,metbk_a_dcl_instrument
666,7.583,994.6,3722783779.16,10.64,297.4,-5.99,JSON_Data,1,3703403409.75,7.5,port_timestamp,ok,89.387,3.482,7.44,2.1,metbk_a_dcl_instrument
667,7.5,994.74,3722783779.16,9.56,297.1,-6.04,JSON_Data,1,3703403474.3,7.55,port_timestamp,ok,89.194,3.4819,7.438,2.1,metbk_a_dcl_instrument
668,7.47,995.02,3722783779.16,9.7,297.1,-5.62,JSON_Data,1,3703403538.54,7.53,port_timestamp,ok,89.038,3.4818,7.435,1.9,metbk_a_dcl_instrument
